experiment_id,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,human_concentration_bin,observation_seed,attempt,raw_seed,accepted,reason,rho_l,rho_h_cp
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s07,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,7,0,1614000,true,accepted_all_graph_and_bin_checks,0.4761904761904761904761904762,0.7518796992481203007518796992
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s08,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,8,0,1615000,true,accepted_all_graph_and_bin_checks,0.5789473684210526315789473684,0.7486910994764397905759162304
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s09,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,9,0,1616000,true,accepted_all_graph_and_bin_checks,0.4782608695652173913043478261,0.7486910994764397905759162304
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s10,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,10,0,1617000,true,accepted_all_graph_and_bin_checks,0.4666666666666666666666666667,0.7538461538461538461538461538
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s11,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,11,0,1618000,true,accepted_all_graph_and_bin_checks,0.5588235294117647058823529412,0.7524752475247524752475247525
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s12,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,12,0,1619000,true,accepted_all_graph_and_bin_checks,0.4878048780487804878048780488,0.7529411764705882352941176471
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s13,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,13,0,1620000,true,accepted_all_graph_and_bin_checks,0.5319148936170212765957446809,0.7518796992481203007518796992
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s14,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,14,0,1621000,true,accepted_all_graph_and_bin_checks,0.5675675675675675675675675676,0.75
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s15,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,15,0,1622000,true,accepted_all_graph_and_bin_checks,0.5,0.75
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s16,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,16,0,1623000,true,accepted_all_graph_and_bin_checks,0.5333333333333333333333333333,0.7482014388489208633093525180
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s17,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,17,0,1624000,true,accepted_all_graph_and_bin_checks,0.5714285714285714285714285714,0.75
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s18,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,18,0,1625000,true,accepted_all_graph_and_bin_checks,0.5526315789473684210526315789,0.7477744807121661721068249258
EXP-07,exp07_n16_mixed_lognormal_rhhigh_s19,n16_mixed_lognormal_rhhigh,16,mixed,lognormal,medium,high,19,0,1626000,true,accepted_all_graph_and_bin_checks,0.5384615384615384615384615385,0.7520661157024793388429752066
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s00,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,0,0,1707000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s01,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,1,0,1708000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s02,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,2,0,1709000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s03,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,3,0,1710000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s04,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,4,0,1711000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s05,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,5,0,1712000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s06,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,6,0,1713000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s07,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,7,0,1714000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s08,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,8,0,1715000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s09,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,9,0,1716000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s10,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,10,0,1717000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s11,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,11,0,1718000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s12,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,12,0,1719000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s13,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,13,0,1720000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s14,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,14,0,1721000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s15,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,15,0,1722000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s16,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,16,0,1723000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s17,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,17,0,1724000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s18,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,18,0,1725000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhlow_s19,n16_chain_like_homogeneous_rhlow,16,chain_like,homogeneous,high,low,19,0,1726000,true,accepted_all_graph_and_bin_checks,0.75,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s00,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,0,0,1707000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s01,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,1,0,1708000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s02,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,2,0,1709000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s03,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,3,0,1710000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s04,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,4,0,1711000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s05,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,5,0,1712000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s06,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,6,0,1713000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s07,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,7,0,1714000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s08,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,8,0,1715000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s09,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,9,0,1716000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s10,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,10,0,1717000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s11,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,11,0,1718000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s12,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,12,0,1719000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s13,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,13,0,1720000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s14,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,14,0,1721000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s15,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,15,0,1722000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s16,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,16,0,1723000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s17,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,17,0,1724000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s18,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,18,0,1725000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhmedium_s19,n16_chain_like_homogeneous_rhmedium,16,chain_like,homogeneous,high,medium,19,0,1726000,true,accepted_all_graph_and_bin_checks,0.75,0.45
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s00,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,0,0,1707000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s01,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,1,0,1708000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s02,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,2,0,1709000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s03,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,3,0,1710000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s04,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,4,0,1711000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s05,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,5,0,1712000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s06,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,6,0,1713000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s07,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,7,0,1714000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s08,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,8,0,1715000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s09,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,9,0,1716000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s10,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,10,0,1717000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s11,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,11,0,1718000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s12,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,12,0,1719000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s13,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,13,0,1720000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s14,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,14,0,1721000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s15,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,15,0,1722000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s16,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,16,0,1723000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s17,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,17,0,1724000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s18,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,18,0,1725000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s19,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,19,0,1726000,true,accepted_all_graph_and_bin_checks,0.75,0.75
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s00,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,0,0,1807000,true,accepted_all_graph_and_bin_checks,0.8444444444444444444444444444,0.1844660194174757281553398058
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s01,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,1,0,1808000,true,accepted_all_graph_and_bin_checks,0.78125,0.1824817518248175182481751825
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s02,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,2,0,1809000,true,accepted_all_graph_and_bin_checks,0.8043478260869565217391304348,0.1859296482412060301507537688
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s03,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,3,0,1810000,true,accepted_all_graph_and_bin_checks,0.8,0.1818181818181818181818181818
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s04,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,4,0,1811000,true,accepted_all_graph_and_bin_checks,0.7714285714285714285714285714,0.1836734693877551020408163265
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s05,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,5,0,1812000,true,accepted_all_graph_and_bin_checks,0.7631578947368421052631578947,0.1768292682926829268292682927
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s06,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,6,0,1813000,true,accepted_all_graph_and_bin_checks,0.8108108108108108108108108108,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s07,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,7,0,1814000,true,accepted_all_graph_and_bin_checks,0.8333333333333333333333333333,0.1851851851851851851851851852
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s08,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,8,0,1815000,true,accepted_all_graph_and_bin_checks,0.7567567567567567567567567568,0.1818181818181818181818181818
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s09,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,9,0,1816000,true,accepted_all_graph_and_bin_checks,0.8055555555555555555555555556,0.1870967741935483870967741935
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s10,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,10,0,1817000,true,accepted_all_graph_and_bin_checks,0.8285714285714285714285714286,0.1801242236024844720496894410
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s11,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,11,0,1818000,true,accepted_all_graph_and_bin_checks,0.8604651162790697674418604651,0.1804878048780487804878048780
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s12,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,12,0,1819000,true,accepted_all_graph_and_bin_checks,0.7777777777777777777777777778,0.1794871794871794871794871795
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s13,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,13,0,1820000,true,accepted_all_graph_and_bin_checks,0.8484848484848484848484848485,0.1772151898734177215189873418
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s14,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,14,0,1821000,true,accepted_all_graph_and_bin_checks,0.8571428571428571428571428571,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s15,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,15,0,1822000,true,accepted_all_graph_and_bin_checks,0.8461538461538461538461538462,0.1746031746031746031746031746
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s16,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,16,0,1823000,true,accepted_all_graph_and_bin_checks,0.8095238095238095238095238095,0.1752577319587628865979381443
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s17,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,17,0,1824000,true,accepted_all_graph_and_bin_checks,0.8108108108108108108108108108,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s18,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,18,0,1825000,true,accepted_all_graph_and_bin_checks,0.825,0.1764705882352941176470588235
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s19,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,19,0,1826000,true,accepted_all_graph_and_bin_checks,0.7692307692307692307692307692,0.1818181818181818181818181818
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s00,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,0,0,1807000,true,accepted_all_graph_and_bin_checks,0.8444444444444444444444444444,0.4550898203592814371257485030
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s01,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,1,0,1808000,true,accepted_all_graph_and_bin_checks,0.78125,0.4518072289156626506024096386
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s02,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,2,0,1809000,true,accepted_all_graph_and_bin_checks,0.8043478260869565217391304348,0.4512195121951219512195121951
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s03,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,3,0,1810000,true,accepted_all_graph_and_bin_checks,0.8,0.4444444444444444444444444444
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s04,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,4,0,1811000,true,accepted_all_graph_and_bin_checks,0.7714285714285714285714285714,0.4576271186440677966101694915
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s05,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,5,0,1812000,true,accepted_all_graph_and_bin_checks,0.7631578947368421052631578947,0.4461538461538461538461538462
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s06,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,6,0,1813000,true,accepted_all_graph_and_bin_checks,0.8108108108108108108108108108,0.4455445544554455445544554455
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s07,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,7,0,1814000,true,accepted_all_graph_and_bin_checks,0.8333333333333333333333333333,0.4545454545454545454545454545
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s08,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,8,0,1815000,true,accepted_all_graph_and_bin_checks,0.7567567567567567567567567568,0.4534412955465587044534412955
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s09,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,9,0,1816000,true,accepted_all_graph_and_bin_checks,0.8055555555555555555555555556,0.453125
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s10,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,10,0,1817000,true,accepted_all_graph_and_bin_checks,0.8285714285714285714285714286,0.4461538461538461538461538462
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s11,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,11,0,1818000,true,accepted_all_graph_and_bin_checks,0.8604651162790697674418604651,0.4512195121951219512195121951
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s12,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,12,0,1819000,true,accepted_all_graph_and_bin_checks,0.7777777777777777777777777778,0.4468085106382978723404255319
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s13,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,13,0,1820000,true,accepted_all_graph_and_bin_checks,0.8484848484848484848484848485,0.4444444444444444444444444444
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s14,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,14,0,1821000,true,accepted_all_graph_and_bin_checks,0.8571428571428571428571428571,0.4444444444444444444444444444
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s15,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,15,0,1822000,true,accepted_all_graph_and_bin_checks,0.8461538461538461538461538462,0.4583333333333333333333333333
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s16,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,16,0,1823000,true,accepted_all_graph_and_bin_checks,0.8095238095238095238095238095,0.4434782608695652173913043478
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s17,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,17,0,1824000,true,accepted_all_graph_and_bin_checks,0.8108108108108108108108108108,0.4455445544554455445544554455
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s18,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,18,0,1825000,true,accepted_all_graph_and_bin_checks,0.825,0.44
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s19,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,19,0,1826000,true,accepted_all_graph_and_bin_checks,0.7692307692307692307692307692,0.4545454545454545454545454545
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s00,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,0,0,1807000,true,accepted_all_graph_and_bin_checks,0.8444444444444444444444444444,0.7509881422924901185770750988
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s01,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,1,0,1808000,true,accepted_all_graph_and_bin_checks,0.78125,0.7513661202185792349726775956
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s02,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,2,0,1809000,true,accepted_all_graph_and_bin_checks,0.8043478260869565217391304348,0.7493670886075949367088607595
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s03,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,3,0,1810000,true,accepted_all_graph_and_bin_checks,0.8,0.75
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s04,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,4,0,1811000,true,accepted_all_graph_and_bin_checks,0.7714285714285714285714285714,0.75
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s05,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,5,0,1812000,true,accepted_all_graph_and_bin_checks,0.7631578947368421052631578947,0.7504621072088724584103512015
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s06,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,6,0,1813000,true,accepted_all_graph_and_bin_checks,0.8108108108108108108108108108,0.75
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s07,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,7,0,1814000,true,accepted_all_graph_and_bin_checks,0.8333333333333333333333333333,0.75
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s08,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,8,0,1815000,true,accepted_all_graph_and_bin_checks,0.7567567567567567567567567568,0.7446808510638297872340425532
EXP-07,exp07_n16_chain_like_lognormal_rhhigh_s09,n16_chain_like_lognormal_rhhigh,16,chain_like,lognormal,high,high,9,0,1816000,true,accepted_all_graph_and_bin_checks,0.8055555555555555555555555556,0.7508090614886731391585760518
