experiment_id,block,dag_id,cell_id,task_count,topology_family,weight_type,path_multiplicity,longest_path_count,observation_index,raw_seed,allocation,actual_rho_h_p0,phase_profile,P,C,gamma,H,W4,L4,B4,active_branches,critical_path,reference_path,reference_path_length,policy_makespan,policy_queue,policy_blocked_any
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_09,n32_mixed_homogeneous,32,mixed,homogeneous,tied,59,9,6753112437405170461,high,0.7,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t08->t13->t16->t19->t20->t23->t25->t27->t29->t31->t32,t01->t03->t05->t08->t13->t14->t17->t20->t23->t25->t26->t29->t31->t32,168.000,173.376,9.216,8.448
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_09,n32_mixed_homogeneous,32,mixed,homogeneous,tied,59,9,6753112437405170461,low,0.3,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t08->t13->t16->t19->t20->t23->t25->t27->t29->t31->t32,t01->t03->t05->t08->t13->t14->t17->t20->t23->t25->t26->t29->t31->t32,168.000,173.623,10.350,9.072
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_09,n32_mixed_homogeneous,32,mixed,homogeneous,tied,59,9,6753112437405170461,high,0.7,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t08->t13->t16->t19->t20->t23->t25->t27->t29->t31->t32,t01->t03->t05->t08->t13->t14->t17->t20->t23->t25->t26->t29->t31->t32,168.000,173.376,9.216,8.448
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_09,n32_mixed_homogeneous,32,mixed,homogeneous,tied,59,9,6753112437405170461,low,0.3,io,4,1,1.3,46.080,397.8240,174.5610,174.5610,critical_path,t01->t04->t07->t09->t12->t15->t19->t20->t23->t24->t27->t28->t30->t32,t01->t03->t05->t08->t13->t14->t17->t20->t23->t25->t26->t29->t31->t32,172.1472,,,
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_09,n32_mixed_homogeneous,32,mixed,homogeneous,tied,59,9,6753112437405170461,high,0.7,io,4,1,1.3,46.080,397.8240,177.6768,177.6768,critical_path,t01->t03->t05->t08->t13->t14->t17->t20->t23->t25->t26->t29->t31->t32,t01->t03->t05->t08->t13->t14->t17->t20->t23->t25->t26->t29->t31->t32,177.6768,,,
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,low,0.3,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,high,0.7,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,low,0.3,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,183.726,29.660,24.192
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,high,0.7,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,178.752,16.896,16.128
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,low,0.3,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,183.726,29.660,24.192
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,high,0.7,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,178.752,16.896,16.128
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,low,0.3,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,high,0.7,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,low,0.3,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,175.862,14.828,12.228
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,high,0.7,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,174.336,10.560,8.640
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,low,0.3,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,175.862,14.828,12.228
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,high,0.7,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t09->t13->t16->t19->t20->t23->t24->t27->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,168.000,174.336,10.560,8.640
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,low,0.3,io,4,1,1.3,46.080,397.8240,174.8022,174.8022,critical_path,t01->t04->t07->t10->t12->t15->t18->t21->t22->t25->t26->t29->t30->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,172.1472,,,
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_10,n32_mixed_homogeneous,32,mixed,homogeneous,tied,552,10,11239345106089082210,high,0.7,io,4,1,1.3,46.080,397.8240,177.6768,177.6768,critical_path,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,t01->t03->t05->t09->t11->t16->t19->t20->t23->t24->t26->t28->t31->t32,177.6768,,,
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,low,0.3,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,high,0.7,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,low,0.3,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,181.933,24.685,20.205
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,high,0.7,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,176.832,13.440,12.288
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,low,0.3,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,181.933,24.685,20.205
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,high,0.7,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,176.832,13.440,12.288
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,low,0.3,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,high,0.7,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,low,0.3,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,174.967,12.343,10.372
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,high,0.7,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,172.992,6.720,5.760
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,low,0.3,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,174.967,12.343,10.372
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,high,0.7,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t03->t05->t09->t13->t16->t18->t20->t22->t25->t27->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,168.000,172.992,6.720,5.760
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,low,0.3,io,4,1,1.3,46.080,397.8240,174.3198,174.3198,critical_path,t01->t04->t07->t10->t12->t16->t18->t20->t22->t25->t27->t29->t30->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,172.1472,,,
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_11,n32_mixed_homogeneous,32,mixed,homogeneous,tied,282,11,607635858297836154,high,0.7,io,4,1,1.3,46.080,397.8240,177.6768,177.6768,critical_path,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,t01->t03->t05->t08->t11->t14->t18->t20->t23->t24->t26->t29->t31->t32,177.6768,,,
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,low,0.3,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,high,0.7,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,low,0.3,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,183.324,26.570,21.194
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,high,0.7,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,178.752,20.736,16.128
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,low,0.3,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,183.324,26.570,21.194
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,high,0.7,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,178.752,20.736,16.128
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,low,0.3,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,high,0.7,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,low,0.3,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,175.662,13.285,10.730
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,high,0.7,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,174.528,10.560,9.408
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,low,0.3,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,175.662,13.285,10.730
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,high,0.7,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t06->t08->t12->t15->t19->t21->t22->t25->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,168.000,174.528,10.560,9.408
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,low,0.3,io,4,1,1.3,46.080,397.8240,174.5610,174.5610,critical_path,t01->t03->t05->t09->t13->t14->t19->t21->t22->t24->t27->t29->t31->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,172.1472,,,
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_12,n32_mixed_homogeneous,32,mixed,homogeneous,tied,248,12,7335330473797174778,high,0.7,io,4,1,1.3,46.080,397.8240,177.6768,177.6768,critical_path,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,t01->t04->t06->t08->t12->t15->t18->t20->t22->t25->t27->t28->t30->t32,177.6768,,,
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,low,0.3,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,high,0.7,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,low,0.3,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,177.948,19.000,14.428
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,high,0.7,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,177.600,22.656,14.976
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,low,0.3,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,177.948,19.000,14.428
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,high,0.7,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,177.600,22.656,14.976
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,low,0.3,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,high,0.7,equal_alternating,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,low,0.3,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,172.974,9.501,7.484
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,high,0.7,equal_alternating,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,171.840,6.336,4.800
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,low,0.3,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,172.974,9.501,7.484
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,high,0.7,equal_alternating,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,168.000,171.840,6.336,4.800
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,low,0.3,io,4,1,1.3,46.080,397.8240,174.0783,174.0783,critical_path,t01->t02->t06->t09->t12->t14->t17->t20->t22->t25->t27->t28->t31->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,172.1472,,,
EXP-08,C,exp08_confirmatory_n32_mixed_homogeneous_13,n32_mixed_homogeneous,32,mixed,homogeneous,tied,132,13,8139005421848476244,high,0.7,io,4,1,1.3,46.080,397.8240,177.6768,177.6768,critical_path,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,t01->t04->t05->t10->t13->t14->t17->t20->t22->t24->t26->t29->t30->t32,177.6768,,,
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_14,n32_mixed_homogeneous,32,mixed,homogeneous,tied,242,14,2223313451378489079,low,0.3,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t07->t10->t13->t14->t19->t21->t23->t25->t27->t29->t31->t32,t01->t02->t05->t10->t13->t14->t19->t21->t23->t25->t26->t29->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_14,n32_mixed_homogeneous,32,mixed,homogeneous,tied,242,14,2223313451378489079,high,0.7,io,1,1,1,46.080,384.000,168.000,384.000,work,t01->t04->t07->t10->t13->t14->t19->t21->t23->t25->t27->t29->t31->t32,t01->t02->t05->t10->t13->t14->t19->t21->t23->t25->t26->t29->t30->t32,168.000,384.000,0,0
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_14,n32_mixed_homogeneous,32,mixed,homogeneous,tied,242,14,2223313451378489079,low,0.3,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t10->t13->t14->t19->t21->t23->t25->t27->t29->t31->t32,t01->t02->t05->t10->t13->t14->t19->t21->t23->t25->t26->t29->t30->t32,168.000,182.428,23.882,19.804
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_14,n32_mixed_homogeneous,32,mixed,homogeneous,tied,242,14,2223313451378489079,high,0.7,io,4,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t10->t13->t14->t19->t21->t23->t25->t27->t29->t31->t32,t01->t02->t05->t10->t13->t14->t19->t21->t23->t25->t26->t29->t30->t32,168.000,179.136,22.656,17.664
EXP-08,AB,exp08_confirmatory_n32_mixed_homogeneous_14,n32_mixed_homogeneous,32,mixed,homogeneous,tied,242,14,2223313451378489079,low,0.3,io,8,1,1,46.080,384.000,168.000,168.000,critical_path,t01->t04->t07->t10->t13->t14->t19->t21->t23->t25->t27->t29->t31->t32,t01->t02->t05->t10->t13->t14->t19->t21->t23->t25->t26->t29->t30->t32,168.000,182.428,23.882,19.804
