experiment_id,scenario_id,semantic_sha256,P,m,overhead_rate,lambda_h,alias_count,aliases,policy_id,task_count,total_overhead,human_overhead,agent_overhead,useful_W4,useful_H,W4,H,L4,W4_over_P,gamma_H,B4,active_branches,critical_path,solver_status,T_star,incumbent_makespan,solver_best_bound,solver_gap,solver_wall_time_seconds,incumbent_gap_to_B4,exact_critical_chain,baseline_gap_to_optimum,exact_makespan,exact_queue,exact_blocked_any,exact_full_agent_stop,exact_maximum_queue_length,baseline_makespan,baseline_queue,baseline_blocked_any,baseline_full_agent_stop,baseline_maximum_queue_length,canonical_scenario_id,analysis_overhead_rate,analysis_lambda_h,decomposition_gain_at_P,decomposition_gain_at_P1,interaction_contrast
EXP-05,exp05_p02_m04_ro050_lh05,162b5b1da60560650445357ed31c36f795962a88bcc58a5787cc8fa03ead0e7d,2,4,0.05,0.5,1,"P=2,m=4,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,8,3.60,1.800,1.800,60.00,15.00,63.600,16.800,30.00,31.800,16.800,31.800,work,t02->t03,OPTIMAL,36.67500,36.67500,36.675000,0.0,0.005497,4.87500,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_01.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,3.82500,36.67500,0,0,0,0,40.500,3.75,3.75,3.75,1,exp05_p02_m04_ro050_lh05,0.05,0.5,-0.67500,-3.60000,2.92500
EXP-05,exp05_p02_m04_ro100_lh00,f477848e013a9e778444b122b21c65630e02001a96a505da4cdf8f098fe790e2,2,4,0.10,0,1,"P=2,m=4,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,8,7.20,0.00,7.20,60.00,15.00,67.20,15.00,30.00,33.60,15.00,33.60,work,t02->t03,OPTIMAL,39.30000,39.30000,39.300000,0.0,0.050682,5.70000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t03.human_1 -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance,3.45000,39.30000,0,0,0,0,42.75,3.75,3.75,3.75,1,exp05_p02_m04_ro100_lh00,0.10,0,-3.30000,-7.20000,3.90000
EXP-05,exp05_p02_m04_ro100_lh05,96ed6878beeca2c91b38cd84433f1ad7e40021cd588a441136d9288901c1afc9,2,4,0.10,0.5,1,"P=2,m=4,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,8,7.20,3.600,3.600,60.00,15.00,67.200,18.600,30.00,33.600,18.600,33.600,work,t02->t03,OPTIMAL,39.30000,39.30000,39.300000,0.0,0.004121,5.70000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,3.45000,39.30000,1.95000,1.95000,1.95000,1,42.750,3.75,3.75,3.75,1,exp05_p02_m04_ro100_lh05,0.10,0.5,-3.30000,-7.20000,3.90000
EXP-05,exp05_p02_m06_ro000_lh00,015869edf4eb305bdae6187fcb58a398b6ec556472942c61acc747fb19a1f96d,2,6,0,0,2,"P=2,m=6,r_o=0,lambda_h=0;P=2,m=6,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,10,0,0,0,60.00,15.00,60.00,15.00,30.00,30.00,15.00,30.00,"work,critical_path",t02->t03,OPTIMAL,34.75000,34.75000,34.750000,0.0,0.036035,4.75000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [precedence] t04_join.acceptance -> [human] t03.human_2,2.25000,34.75000,0.74375,0.74375,0.74375,1,37.00,6.00,6.00,6.00,1,exp05_p02_m06_ro000_lh00,0,shared,1.25000,0.00000,1.25000
EXP-05,exp05_p02_m06_ro050_lh00,fa10291c329684e969d0d69d13b01924089e577e8b7ff1c073be3221bdfc6473,2,6,0.05,0,1,"P=2,m=6,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,10,6.00,0.00,6.00,60.00,15.00,66.00,15.00,30.00,33.00,15.00,33.00,work,t02->t03,OPTIMAL,38.00000,38.00000,38.000000,0.0,0.021060,5.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_06.specification -> [task] t04_part_06.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance,2.50000,38.00000,0,0,0,0,40.50,4.00,4.00,4.00,1,exp05_p02_m06_ro050_lh00,0.05,0,-2.00000,-6.00000,4.00000
EXP-05,exp05_p02_m06_ro050_lh05,3ea9691f67e777df0b56be543dc2941028a87acda349f94b79c5601588b229db,2,6,0.05,0.5,1,"P=2,m=6,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,10,6.00,3.000,3.000,60.00,15.00,66.000,18.000,30.00,33.000,18.000,33.000,work,t02->t03,OPTIMAL,38.50000,38.50000,38.500000,0.0,3.547480,5.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t03.human_1 -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_04.specification -> [task] t04_part_04.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,2.25000,38.50000,0.50000,0.50000,0.50000,1,40.750,4.250,4.250,4.250,1,exp05_p02_m06_ro050_lh05,0.05,0.5,-2.50000,-6.00000,3.50000
EXP-05,exp05_p02_m06_ro100_lh00,c6efea1c146ccd2554fbd404d9de803223c1ada4e2600de774d4e40adbb34eea,2,6,0.10,0,1,"P=2,m=6,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,10,12.00,0.00,12.00,60.00,15.00,72.00,15.00,30.00,36.00,15.00,36.00,work,t02->t03,OPTIMAL,41.25000,41.25000,41.250000,0.0,0.038908,5.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_05.specification -> [task] t04_part_05.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,6.75000,41.25000,1.75000,1.75000,1.75000,1,48.00,6.50,6.50,6.50,1,exp05_p02_m06_ro100_lh00,0.10,0,-5.25000,-12.00000,6.75000
EXP-05,exp05_p02_m06_ro100_lh05,b1d6cb93f1aff13ced44be3ae107222df052f59d869af3200d4386fdc0c4c3a4,2,6,0.10,0.5,1,"P=2,m=6,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,10,12.00,6.000,6.000,60.00,15.00,72.000,21.000,30.00,36.000,21.000,36.000,work,t02->t03,OPTIMAL,41.25000,41.25000,41.250000,0.0,0.036813,5.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_05.specification -> [task] t04_part_05.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,6.75000,41.25000,1.25000,1.25000,1.25000,1,48.000,7.000,7.000,7.000,1,exp05_p02_m06_ro100_lh05,0.10,0.5,-5.25000,-12.00000,6.75000
EXP-05,exp05_p02_m08_ro000_lh00,ecea8f173d158c04688c1fe3140061bc5ce74a7470e7b19e8d47ada186bb9101,2,8,0,0,2,"P=2,m=8,r_o=0,lambda_h=0;P=2,m=8,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,12,0,0,0,60.000,15.000,60.000,15.000,30.00,30.000,15.000,30.000,"work,critical_path",t02->t03,OPTIMAL,35.25000,35.25000,35.250000,0.0,0.010272,5.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.75000,35.25000,0,0,0,0,36.000,4.125,4.125,4.125,1,exp05_p02_m08_ro000_lh00,0,shared,0.75000,0.00000,0.75000
EXP-05,exp05_p02_m08_ro050_lh00,cfe19f670d1b2fc5a8bc14a506f86b41b82ae8e19038a01c34297bb51c2d6e0b,2,8,0.05,0,1,"P=2,m=8,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,12,8.40,0.00,8.40,60.000,15.000,68.400,15.000,30.00,34.200,15.000,34.200,work,t02->t03,OPTIMAL,39.45000,39.45000,39.450000,0.0,8.400566,5.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_08.specification -> [task] t04_part_08.implementation -> [agent] t04_part_07.specification -> [task] t04_part_07.implementation -> [agent] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,4.05000,39.45000,0,0,0,0,43.500,4.125,4.125,4.125,1,exp05_p02_m08_ro050_lh00,0.05,0,-3.45000,-8.40000,4.95000
EXP-05,exp05_p02_m08_ro050_lh05,a6032aaa9ef6ad2a3e7ea78cb6d69e6993e98ce32edab3e4271d70d923adcbce,2,8,0.05,0.5,1,"P=2,m=8,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,12,8.40,4.200,4.200,60.000,15.000,68.4000,19.2000,30.00,34.2000,19.2000,34.2000,work,t02->t03,OPTIMAL,39.45000,39.45000,39.450000,0.0,0.236590,5.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_08.specification -> [task] t04_part_08.implementation -> [agent] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,4.05000,39.45000,0,0,0,0,43.5000,4.3875,4.3875,4.3875,1,exp05_p02_m08_ro050_lh05,0.05,0.5,-3.45000,-8.40000,4.95000
EXP-05,exp05_p02_m08_ro100_lh00,8866608192949596674b4e36860d9a4063960df33456b3d9f8f82810390e1446,2,8,0.10,0,1,"P=2,m=8,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,12,16.80,0.00,16.80,60.000,15.000,76.800,15.000,30.00,38.400,15.000,38.400,work,t02->t03,OPTIMAL,44.02500,44.02500,44.025000,0.0,0.070032,5.62500,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t03.human_1 -> [human] t04_part_07.specification -> [task] t04_part_07.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance,5.10000,44.02500,0,0,0,0,49.125,5.175,5.175,5.175,1,exp05_p02_m08_ro100_lh00,0.10,0,-8.02500,-16.80000,8.77500
EXP-05,exp05_p02_m08_ro100_lh05,62188cd8cc30592dd9567b039852017867a3c0b0ab7835dc282035d75ab6e05e,2,8,0.10,0.5,1,"P=2,m=8,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,12,16.80,8.400,8.400,60.000,15.000,76.800,23.400,30.00,38.400,23.400,38.400,work,t02->t03,OPTIMAL,44.02500,44.02500,44.025000,0.0,0.521802,5.62500,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_07.specification -> [task] t04_part_07.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,5.62500,44.02500,2.08750,2.08750,2.08750,1,49.650,5.700,5.700,5.700,1,exp05_p02_m08_ro100_lh05,0.10,0.5,-8.02500,-16.80000,8.77500
EXP-05,exp05_p03_m01_ro000_lh00,5a81394532d4f008a65f922a06e03c006fd27a345c9867cd864f5fe88edf6a1d,3,1,0,0,6,"P=3,m=1,r_o=0,lambda_h=0;P=3,m=1,r_o=0,lambda_h=0.5;P=3,m=1,r_o=0.05,lambda_h=0;P=3,m=1,r_o=0.05,lambda_h=0.5;P=3,m=1,r_o=0.10,lambda_h=0;P=3,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,20.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001544,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p03_m01_ro000_lh00,0,shared,0.00000,0.00000,0.00000
EXP-05,exp05_p03_m01_ro000_lh00,5a81394532d4f008a65f922a06e03c006fd27a345c9867cd864f5fe88edf6a1d,3,1,0.05,0,6,"P=3,m=1,r_o=0,lambda_h=0;P=3,m=1,r_o=0,lambda_h=0.5;P=3,m=1,r_o=0.05,lambda_h=0;P=3,m=1,r_o=0.05,lambda_h=0.5;P=3,m=1,r_o=0.10,lambda_h=0;P=3,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,20.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001544,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p03_m01_ro000_lh00,0.05,0,0.00000,0.00000,0.00000
EXP-05,exp05_p03_m01_ro000_lh00,5a81394532d4f008a65f922a06e03c006fd27a345c9867cd864f5fe88edf6a1d,3,1,0.05,0.5,6,"P=3,m=1,r_o=0,lambda_h=0;P=3,m=1,r_o=0,lambda_h=0.5;P=3,m=1,r_o=0.05,lambda_h=0;P=3,m=1,r_o=0.05,lambda_h=0.5;P=3,m=1,r_o=0.10,lambda_h=0;P=3,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,20.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001544,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p03_m01_ro000_lh00,0.05,0.5,0.00000,0.00000,0.00000
EXP-05,exp05_p03_m01_ro000_lh00,5a81394532d4f008a65f922a06e03c006fd27a345c9867cd864f5fe88edf6a1d,3,1,0.10,0,6,"P=3,m=1,r_o=0,lambda_h=0;P=3,m=1,r_o=0,lambda_h=0.5;P=3,m=1,r_o=0.05,lambda_h=0;P=3,m=1,r_o=0.05,lambda_h=0.5;P=3,m=1,r_o=0.10,lambda_h=0;P=3,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,20.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001544,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p03_m01_ro000_lh00,0.10,0,0.00000,0.00000,0.00000
EXP-05,exp05_p03_m01_ro000_lh00,5a81394532d4f008a65f922a06e03c006fd27a345c9867cd864f5fe88edf6a1d,3,1,0.10,0.5,6,"P=3,m=1,r_o=0,lambda_h=0;P=3,m=1,r_o=0,lambda_h=0.5;P=3,m=1,r_o=0.05,lambda_h=0;P=3,m=1,r_o=0.05,lambda_h=0.5;P=3,m=1,r_o=0.10,lambda_h=0;P=3,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,20.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001544,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p03_m01_ro000_lh00,0.10,0.5,0.00000,0.00000,0.00000
EXP-05,exp05_p03_m02_ro000_lh00,dedb4081a98445db78d5ce59fbc6a05ce3c79198d0f4d78522971816ffbc206b,3,2,0,0,2,"P=3,m=2,r_o=0,lambda_h=0;P=3,m=2,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,6,0,0,0,60.00,15.00,60.00,15.00,30.00,20.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.50000,31.50000,31.500000,0.0,0.003039,1.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,31.50000,0,0,0,0,31.50,9.00,6.75,2.25,2,exp05_p03_m02_ro000_lh00,0,shared,4.50000,0.00000,4.50000
EXP-05,exp05_p03_m02_ro050_lh00,023d9e0b170e6b0ebe7ece0b9d3e4ee23b05d3493f92d49ed806c874a5392fbc,3,2,0.05,0,1,"P=3,m=2,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,6,1.20,0.00,1.20,60.00,15.00,61.20,15.00,30.00,20.40,15.00,30.00,critical_path,t02->t03,OPTIMAL,32.40000,32.40000,32.400000,0.0,0.003229,2.40000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.40000,0.90000,0.90000,0,1,32.40,9.90,7.65,2.25,2,exp05_p03_m02_ro050_lh00,0.05,0,3.60000,-1.20000,4.80000
EXP-05,exp05_p03_m02_ro050_lh05,3dd363147de51e7b486ad392f0f48f0025e43e4f7bc9d7b580b9adc6c00e4b46,3,2,0.05,0.5,1,"P=3,m=2,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,6,1.20,0.600,0.600,60.00,15.00,61.200,15.600,30.00,20.400,15.600,30.00,critical_path,t02->t03,OPTIMAL,32.55000,32.55000,32.550000,0.0,0.002881,2.55000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.55000,0.90000,0.90000,0,1,32.550,10.200,7.950,2.25,2,exp05_p03_m02_ro050_lh05,0.05,0.5,3.45000,-1.20000,4.65000
EXP-05,exp05_p03_m02_ro100_lh00,672bbeacf29689cb937f66b945554b9f9f42f702a9fb03bccd05b9bacfde7712,3,2,0.10,0,1,"P=3,m=2,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,6,2.40,0.00,2.40,60.00,15.00,62.40,15.00,30.00,20.80,15.00,30.00,critical_path,t02->t03,OPTIMAL,33.00000,33.00000,33.000000,0.0,0.002961,3.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t04_part_01.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,33.00000,0,0,0,0,33.00,9.45,7.20,2.25,2,exp05_p03_m02_ro100_lh00,0.10,0,3.00000,-2.40000,5.40000
EXP-05,exp05_p03_m02_ro100_lh05,2f5cff34992b8258c704dc2971e600b140e58a01100c9735a18abcd6fdad03a0,3,2,0.10,0.5,1,"P=3,m=2,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,6,2.40,1.200,1.200,60.00,15.00,62.400,16.200,30.00,20.800,16.200,30.00,critical_path,t02->t03,OPTIMAL,33.60000,33.60000,33.600000,0.0,0.002846,3.60000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,33.60000,1.80000,1.80000,0,1,33.600,10.050,7.800,2.25,2,exp05_p03_m02_ro100_lh05,0.10,0.5,2.40000,-2.40000,4.80000
EXP-05,exp05_p03_m03_ro000_lh00,c10e03edb443a0149f649add937877f0695dc4cdb99740cb0dfda2e25bc862ff,3,3,0,0,2,"P=3,m=3,r_o=0,lambda_h=0;P=3,m=3,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,7,0,0,0,60.00,15.00,60.00,15.00,30.00,20.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.25000,31.25000,31.250000,0.0,0.004014,1.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [task] t04_part_02.implementation -> [agent] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance -> [human] t03.human_2,1.75000,31.25000,0.25000,0.25000,0,1,33.00,8.75,6.50,2.25,2,exp05_p03_m03_ro000_lh00,0,shared,4.75000,0.00000,4.75000
EXP-05,exp05_p03_m03_ro050_lh00,944ac15c6f5ca5e5fa02456400ac1fdd3e3dc9e2d902edea265b44d2fef72d08,3,3,0.05,0,1,"P=3,m=3,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,7,2.40,0.00,2.40,60.00,15.00,62.40,15.00,30.00,20.80,15.00,30.00,critical_path,t02->t03,OPTIMAL,33.25000,33.25000,33.250000,0.0,0.004224,3.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,33.25000,1.25000,1.25000,0,1,33.25,7.00,4.75,2.25,2,exp05_p03_m03_ro050_lh00,0.05,0,2.75000,-2.40000,5.15000
EXP-05,exp05_p03_m03_ro050_lh05,2ebe2045e781bcd3e3dae7669008e8e95dad87c980fb446134555b9254db3c35,3,3,0.05,0.5,1,"P=3,m=3,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,7,2.40,1.200,1.200,60.00,15.00,62.400,16.200,30.00,20.800,16.200,30.00,critical_path,t02->t03,OPTIMAL,33.25000,33.25000,33.250000,0.0,0.003983,3.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.35000,33.25000,0.85000,0.85000,0,1,33.600,7.550,5.300,2.25,2,exp05_p03_m03_ro050_lh05,0.05,0.5,2.75000,-2.40000,5.15000
EXP-05,exp05_p03_m03_ro100_lh00,70f1dcaaa0401a06308a4bc6c3cde4dbf7144433d1dde239d3627964837310d1,3,3,0.10,0,1,"P=3,m=3,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,7,4.80,0.00,4.80,60.00,15.00,64.80,15.00,30.00,21.60,15.00,30.00,critical_path,t02->t03,OPTIMAL,34.00000,34.00000,34.000000,0.0,0.004141,4.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_03.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2 -> [human] t04_join.acceptance,1.25000,34.00000,0,0,0,0,35.25,7.00,4.75,2.25,2,exp05_p03_m03_ro100_lh00,0.10,0,2.00000,-4.80000,6.80000
EXP-05,exp05_p03_m03_ro100_lh05,da96cfe6a9b313a83a77a0d43c580171409338b9eb50b1702f168034528de6d1,3,3,0.10,0.5,1,"P=3,m=3,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,7,4.80,2.400,2.400,60.00,15.00,64.800,17.400,30.00,21.600,17.400,30.00,critical_path,t02->t03,OPTIMAL,35.25000,35.25000,35.250000,0.0,0.004283,5.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,35.25000,2.45000,2.45000,0,1,35.250,7.400,5.150,2.25,2,exp05_p03_m03_ro100_lh05,0.10,0.5,0.75000,-4.80000,5.55000
EXP-05,exp05_p03_m04_ro000_lh00,a6eb57d05d4afe25f4338ba3f26d0c102ecfe1df7700f18aea2eba186a5142ee,3,4,0,0,2,"P=3,m=4,r_o=0,lambda_h=0;P=3,m=4,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,8,0,0,0,60.00,15.00,60.00,15.00,30.00,20.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.75000,30.75000,30.750000,0.0,0.015256,0.75000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.75000,0,0,0,0,30.75,7.50,5.25,2.25,2,exp05_p03_m04_ro000_lh00,0,shared,5.25000,0.00000,5.25000
EXP-05,exp05_p03_m04_ro050_lh00,f321eb000788fec6f30ef3d371b560bd8d649e7c3a06f844983ac9d0b0e8b582,3,4,0.05,0,1,"P=3,m=4,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,8,3.60,0.00,3.60,60.00,15.00,63.60,15.00,30.00,21.20,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.50000,31.50000,31.500000,0.0,0.026980,1.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t04_part_04.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,1.50000,31.50000,0,0,0,0,33.00,8.55,6.30,2.25,2,exp05_p03_m04_ro050_lh00,0.05,0,4.50000,-3.60000,8.10000
