experiment_id,mode,u,scenario_3_id,scenario_3_sha256,scenario_4_id,scenario_4_sha256,status_3,status_4,T3_star,T4_star,margin_T3_minus_T4,ratio_T3_to_T4,ranking_reversal,B4_3,B4_4,baseline_3,baseline_4,baseline_margin_3_minus_4,solver_gap_3,solver_gap_4,solver_wall_time_3,solver_wall_time_4
EXP-06C,test_human_phases,0.720,exp06c_test_human_phases_u720_v3,16cfd7380c7310bd39891888b5ecfccc35c7aeed86ce21e319dad84489fe64e1,exp06c_test_human_phases_u720_v4,cac43574e3c94977a17cd850fa1de00b672b22bc54ab3c82f62a7ac5ab36864e,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002338,0.005269
EXP-06C,test_human_phases,0.725,exp06c_test_human_phases_u725_v3,16cfd7380c7310bd39891888b5ecfccc35c7aeed86ce21e319dad84489fe64e1,exp06c_test_human_phases_u725_v4,e8950b8169ec157cf349457b22450a66feda1eb79432049a88217e183d0539ba,OPTIMAL,OPTIMAL,41.10,37.05,4.05,1.109311740890688259109311741,false,41.100,37.0500,41.50,37.45,4.05,0.0,0.0,0.002695,0.005709
EXP-06C,test_human_phases,0.730,exp06c_test_human_phases_u730_v3,8de28c87288cde1fbd22c1b9f2442f98f329d6b37738081236b0de5c158202d8,exp06c_test_human_phases_u730_v4,e8950b8169ec157cf349457b22450a66feda1eb79432049a88217e183d0539ba,OPTIMAL,OPTIMAL,40.95,37.05,3.90,1.105263157894736842105263158,false,40.9500,37.0500,41.35,37.45,3.90,0.0,0.0,0.002499,0.005543
EXP-06C,test_human_phases,0.735,exp06c_test_human_phases_u735_v3,8de28c87288cde1fbd22c1b9f2442f98f329d6b37738081236b0de5c158202d8,exp06c_test_human_phases_u735_v4,e8950b8169ec157cf349457b22450a66feda1eb79432049a88217e183d0539ba,OPTIMAL,OPTIMAL,40.95,37.05,3.90,1.105263157894736842105263158,false,40.9500,37.0500,41.35,37.45,3.90,0.0,0.0,0.002445,0.005209
EXP-06C,test_human_phases,0.740,exp06c_test_human_phases_u740_v3,8de28c87288cde1fbd22c1b9f2442f98f329d6b37738081236b0de5c158202d8,exp06c_test_human_phases_u740_v4,e8950b8169ec157cf349457b22450a66feda1eb79432049a88217e183d0539ba,OPTIMAL,OPTIMAL,40.95,37.05,3.90,1.105263157894736842105263158,false,40.9500,37.0500,41.35,37.45,3.90,0.0,0.0,0.002863,0.005602
EXP-06C,test_human_phases,0.745,exp06c_test_human_phases_u745_v3,8de28c87288cde1fbd22c1b9f2442f98f329d6b37738081236b0de5c158202d8,exp06c_test_human_phases_u745_v4,e8950b8169ec157cf349457b22450a66feda1eb79432049a88217e183d0539ba,OPTIMAL,OPTIMAL,40.95,37.05,3.90,1.105263157894736842105263158,false,40.9500,37.0500,41.35,37.45,3.90,0.0,0.0,0.002667,0.005680
EXP-06C,test_human_phases,0.750,exp06c_test_human_phases_u750_v3,8de28c87288cde1fbd22c1b9f2442f98f329d6b37738081236b0de5c158202d8,exp06c_test_human_phases_u750_v4,dca0c0c78801948006ef3d99d6c03d28cc843f8543d6230f319feb8ba29e3ce5,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002340,0.005129
EXP-06C,test_human_phases,0.755,exp06c_test_human_phases_u755_v3,2e89a62edfcaea7d1c030680d4a28e01147acac03b45a6ead95d8881ed848481,exp06c_test_human_phases_u755_v4,dca0c0c78801948006ef3d99d6c03d28cc843f8543d6230f319feb8ba29e3ce5,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002905,0.005020
EXP-06C,test_human_phases,0.760,exp06c_test_human_phases_u760_v3,2e89a62edfcaea7d1c030680d4a28e01147acac03b45a6ead95d8881ed848481,exp06c_test_human_phases_u760_v4,dca0c0c78801948006ef3d99d6c03d28cc843f8543d6230f319feb8ba29e3ce5,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002291,0.005016
EXP-06C,test_human_phases,0.765,exp06c_test_human_phases_u765_v3,2e89a62edfcaea7d1c030680d4a28e01147acac03b45a6ead95d8881ed848481,exp06c_test_human_phases_u765_v4,dca0c0c78801948006ef3d99d6c03d28cc843f8543d6230f319feb8ba29e3ce5,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002902,0.005106
EXP-06C,test_human_phases,0.770,exp06c_test_human_phases_u770_v3,2e89a62edfcaea7d1c030680d4a28e01147acac03b45a6ead95d8881ed848481,exp06c_test_human_phases_u770_v4,ad86d46d2510ec414e7e789263a304632699f2350ba8923b59a14b035635fa70,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002784,0.005554
EXP-06C,test_human_phases,0.775,exp06c_test_human_phases_u775_v3,2e89a62edfcaea7d1c030680d4a28e01147acac03b45a6ead95d8881ed848481,exp06c_test_human_phases_u775_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.95,37.10,3.85,1.103773584905660377358490566,false,40.9500,37.100,41.35,37.50,3.85,0.0,0.0,0.002821,0.005903
EXP-06C,test_human_phases,0.780,exp06c_test_human_phases_u780_v3,a6b4c41c97f86af2a137487fd8b6e3da76cda8058701284ffb288022062b354b,exp06c_test_human_phases_u780_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002706,0.005508
EXP-06C,test_human_phases,0.785,exp06c_test_human_phases_u785_v3,11b3420c991ae19411bbd1f9afdaffcb1c9e08405a8fecac68646d07ce3cbdb9,exp06c_test_human_phases_u785_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002707,0.005719
EXP-06C,test_human_phases,0.790,exp06c_test_human_phases_u790_v3,11b3420c991ae19411bbd1f9afdaffcb1c9e08405a8fecac68646d07ce3cbdb9,exp06c_test_human_phases_u790_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002497,0.005637
EXP-06C,test_human_phases,0.795,exp06c_test_human_phases_u795_v3,11b3420c991ae19411bbd1f9afdaffcb1c9e08405a8fecac68646d07ce3cbdb9,exp06c_test_human_phases_u795_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002899,0.005463
EXP-06C,test_human_phases,0.800,exp06c_test_human_phases_u800_v3,11b3420c991ae19411bbd1f9afdaffcb1c9e08405a8fecac68646d07ce3cbdb9,exp06c_test_human_phases_u800_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002756,0.005755
EXP-06C,test_human_phases,0.805,exp06c_test_human_phases_u805_v3,11b3420c991ae19411bbd1f9afdaffcb1c9e08405a8fecac68646d07ce3cbdb9,exp06c_test_human_phases_u805_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002420,0.005553
EXP-06C,test_human_phases,0.810,exp06c_test_human_phases_u810_v3,11b3420c991ae19411bbd1f9afdaffcb1c9e08405a8fecac68646d07ce3cbdb9,exp06c_test_human_phases_u810_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002878,0.005802
EXP-06C,test_human_phases,0.815,exp06c_test_human_phases_u815_v3,11b3420c991ae19411bbd1f9afdaffcb1c9e08405a8fecac68646d07ce3cbdb9,exp06c_test_human_phases_u815_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002870,0.005444
EXP-06C,test_human_phases,0.820,exp06c_test_human_phases_u820_v3,2e9f7aaa0dde214da4e7e1d8abf9aad9895d0a19f834d3e9f3db922e05a38ae0,exp06c_test_human_phases_u820_v4,93ae3ae622d33074575dd2c60834c4c31a3ba919dff378e7b522a51542223719,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002829,0.005639
EXP-06C,test_human_phases,0.825,exp06c_test_human_phases_u825_v3,2e9f7aaa0dde214da4e7e1d8abf9aad9895d0a19f834d3e9f3db922e05a38ae0,exp06c_test_human_phases_u825_v4,f65eb9569db4b2ff422059237ae02f48865eff09e5dee5656ae8f847a3732b71,OPTIMAL,OPTIMAL,40.80,37.10,3.70,1.099730458221024258760107817,false,40.80,37.100,41.20,37.50,3.70,0.0,0.0,0.002659,0.005579
EXP-06C,test_human_phases,0.830,exp06c_test_human_phases_u830_v3,d9c01f3ee9d30a733b3d732dcc1b7faf2540cc9c31f6ccfdede97bf3b8926982,exp06c_test_human_phases_u830_v4,f65eb9569db4b2ff422059237ae02f48865eff09e5dee5656ae8f847a3732b71,OPTIMAL,OPTIMAL,40.65,37.10,3.55,1.095687331536388140161725067,false,40.6500,37.100,41.05,37.50,3.55,0.0,0.0,0.002630,0.005601
EXP-06C,test_human_phases,0.835,exp06c_test_human_phases_u835_v3,d9c01f3ee9d30a733b3d732dcc1b7faf2540cc9c31f6ccfdede97bf3b8926982,exp06c_test_human_phases_u835_v4,150c632c40623c8a3f8072a85871a69aab400afaecb83566d627ff1628a463df,OPTIMAL,OPTIMAL,40.65,37.10,3.55,1.095687331536388140161725067,false,40.6500,37.100,41.05,37.50,3.55,0.0,0.0,0.002893,0.005516
EXP-06C,test_human_phases,0.840,exp06c_test_human_phases_u840_v3,d9c01f3ee9d30a733b3d732dcc1b7faf2540cc9c31f6ccfdede97bf3b8926982,exp06c_test_human_phases_u840_v4,150c632c40623c8a3f8072a85871a69aab400afaecb83566d627ff1628a463df,OPTIMAL,OPTIMAL,40.65,37.10,3.55,1.095687331536388140161725067,false,40.6500,37.100,41.05,37.50,3.55,0.0,0.0,0.002515,0.005337
EXP-06C,test_human_phases,0.845,exp06c_test_human_phases_u845_v3,d9c01f3ee9d30a733b3d732dcc1b7faf2540cc9c31f6ccfdede97bf3b8926982,exp06c_test_human_phases_u845_v4,150c632c40623c8a3f8072a85871a69aab400afaecb83566d627ff1628a463df,OPTIMAL,OPTIMAL,40.65,37.10,3.55,1.095687331536388140161725067,false,40.6500,37.100,41.05,37.50,3.55,0.0,0.0,0.002862,0.005708
EXP-06C,test_human_phases,0.850,exp06c_test_human_phases_u850_v3,d9c01f3ee9d30a733b3d732dcc1b7faf2540cc9c31f6ccfdede97bf3b8926982,exp06c_test_human_phases_u850_v4,223f2517cf2a405be99ba62cfe1244c8769f29b4adfbbeab5d9dadcf7ccc724c,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.003207,0.005948
EXP-06C,test_human_phases,0.855,exp06c_test_human_phases_u855_v3,6de45ce9607e196eba802551360e8e4188a816dc04b9c341d1806a63570387c6,exp06c_test_human_phases_u855_v4,223f2517cf2a405be99ba62cfe1244c8769f29b4adfbbeab5d9dadcf7ccc724c,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.002697,0.005321
EXP-06C,test_human_phases,0.860,exp06c_test_human_phases_u860_v3,6de45ce9607e196eba802551360e8e4188a816dc04b9c341d1806a63570387c6,exp06c_test_human_phases_u860_v4,223f2517cf2a405be99ba62cfe1244c8769f29b4adfbbeab5d9dadcf7ccc724c,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.002841,0.005161
EXP-06C,test_human_phases,0.865,exp06c_test_human_phases_u865_v3,6de45ce9607e196eba802551360e8e4188a816dc04b9c341d1806a63570387c6,exp06c_test_human_phases_u865_v4,223f2517cf2a405be99ba62cfe1244c8769f29b4adfbbeab5d9dadcf7ccc724c,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.002509,0.005951
EXP-06C,test_human_phases,0.870,exp06c_test_human_phases_u870_v3,6de45ce9607e196eba802551360e8e4188a816dc04b9c341d1806a63570387c6,exp06c_test_human_phases_u870_v4,223f2517cf2a405be99ba62cfe1244c8769f29b4adfbbeab5d9dadcf7ccc724c,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.002868,0.005608
EXP-06C,test_human_phases,0.875,exp06c_test_human_phases_u875_v3,6de45ce9607e196eba802551360e8e4188a816dc04b9c341d1806a63570387c6,exp06c_test_human_phases_u875_v4,1d7d7a922aca92befd0927b70e7e83adf7fe4ebcaed4678b7909bb6bf082ebf5,OPTIMAL,OPTIMAL,40.65,37.15,3.50,1.094212651413189771197846568,false,40.6500,37.1500,41.05,37.55,3.50,0.0,0.0,0.002549,0.005466
EXP-06C,test_human_phases,0.880,exp06c_test_human_phases_u880_v3,947c03662297b289904f8f03f2056aec4e556092280b328589a2783017de3670,exp06c_test_human_phases_u880_v4,1d7d7a922aca92befd0927b70e7e83adf7fe4ebcaed4678b7909bb6bf082ebf5,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002430,0.005165
EXP-06C,test_human_phases,0.885,exp06c_test_human_phases_u885_v3,e017abe226991be2b4d3664495eb55109535e85e155deb7589463a3dd09f16da,exp06c_test_human_phases_u885_v4,1d7d7a922aca92befd0927b70e7e83adf7fe4ebcaed4678b7909bb6bf082ebf5,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002934,0.005200
EXP-06C,test_human_phases,0.890,exp06c_test_human_phases_u890_v3,e017abe226991be2b4d3664495eb55109535e85e155deb7589463a3dd09f16da,exp06c_test_human_phases_u890_v4,1d7d7a922aca92befd0927b70e7e83adf7fe4ebcaed4678b7909bb6bf082ebf5,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002829,0.005417
EXP-06C,test_human_phases,0.895,exp06c_test_human_phases_u895_v3,e017abe226991be2b4d3664495eb55109535e85e155deb7589463a3dd09f16da,exp06c_test_human_phases_u895_v4,1d7d7a922aca92befd0927b70e7e83adf7fe4ebcaed4678b7909bb6bf082ebf5,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002778,0.005777
EXP-06C,test_human_phases,0.900,exp06c_test_human_phases_u900_v3,e017abe226991be2b4d3664495eb55109535e85e155deb7589463a3dd09f16da,exp06c_test_human_phases_u900_v4,41adbd69913512cb13a39bb9967b6372c628a27137f1c4730e936e52ac2810c6,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002701,0.005472
EXP-06C,test_human_phases,0.905,exp06c_test_human_phases_u905_v3,e017abe226991be2b4d3664495eb55109535e85e155deb7589463a3dd09f16da,exp06c_test_human_phases_u905_v4,41adbd69913512cb13a39bb9967b6372c628a27137f1c4730e936e52ac2810c6,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002851,0.005306
EXP-06C,test_human_phases,0.910,exp06c_test_human_phases_u910_v3,e017abe226991be2b4d3664495eb55109535e85e155deb7589463a3dd09f16da,exp06c_test_human_phases_u910_v4,41adbd69913512cb13a39bb9967b6372c628a27137f1c4730e936e52ac2810c6,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002849,0.005294
EXP-06C,test_human_phases,0.915,exp06c_test_human_phases_u915_v3,e017abe226991be2b4d3664495eb55109535e85e155deb7589463a3dd09f16da,exp06c_test_human_phases_u915_v4,41adbd69913512cb13a39bb9967b6372c628a27137f1c4730e936e52ac2810c6,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002867,0.005837
EXP-06C,test_human_phases,0.920,exp06c_test_human_phases_u920_v3,56f09112a1a5c9bb82737a619b4a4559c6aed3d5e81e229c4a74aba2c53cf310,exp06c_test_human_phases_u920_v4,41adbd69913512cb13a39bb9967b6372c628a27137f1c4730e936e52ac2810c6,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002675,0.005359
EXP-06C,test_human_phases,0.925,exp06c_test_human_phases_u925_v3,56f09112a1a5c9bb82737a619b4a4559c6aed3d5e81e229c4a74aba2c53cf310,exp06c_test_human_phases_u925_v4,9ea91782db6a6441346752b8e8be43a68d142bfde17a8c1fd8aa26a082c23f22,OPTIMAL,OPTIMAL,40.50,37.15,3.35,1.090174966352624495289367429,false,40.500,37.1500,40.90,37.55,3.35,0.0,0.0,0.002985,0.005527
EXP-06C,test_human_phases,0.930,exp06c_test_human_phases_u930_v3,e8a53446a8b57a196e5247e86b42a868bf27fbbb0caf52a03a708aae0a4c6a12,exp06c_test_human_phases_u930_v4,9ea91782db6a6441346752b8e8be43a68d142bfde17a8c1fd8aa26a082c23f22,OPTIMAL,OPTIMAL,40.35,37.15,3.20,1.086137281292059219380888291,false,40.3500,37.1500,40.75,37.55,3.20,0.0,0.0,0.002964,0.005556
EXP-06C,test_human_phases,0.935,exp06c_test_human_phases_u935_v3,e8a53446a8b57a196e5247e86b42a868bf27fbbb0caf52a03a708aae0a4c6a12,exp06c_test_human_phases_u935_v4,9ea91782db6a6441346752b8e8be43a68d142bfde17a8c1fd8aa26a082c23f22,OPTIMAL,OPTIMAL,40.35,37.15,3.20,1.086137281292059219380888291,false,40.3500,37.1500,40.75,37.55,3.20,0.0,0.0,0.002530,0.005976
EXP-06C,test_human_phases,0.940,exp06c_test_human_phases_u940_v3,e8a53446a8b57a196e5247e86b42a868bf27fbbb0caf52a03a708aae0a4c6a12,exp06c_test_human_phases_u940_v4,9ea91782db6a6441346752b8e8be43a68d142bfde17a8c1fd8aa26a082c23f22,OPTIMAL,OPTIMAL,40.35,37.15,3.20,1.086137281292059219380888291,false,40.3500,37.1500,40.75,37.55,3.20,0.0,0.0,0.002758,0.005291
EXP-06C,test_human_phases,0.945,exp06c_test_human_phases_u945_v3,e8a53446a8b57a196e5247e86b42a868bf27fbbb0caf52a03a708aae0a4c6a12,exp06c_test_human_phases_u945_v4,9ea91782db6a6441346752b8e8be43a68d142bfde17a8c1fd8aa26a082c23f22,OPTIMAL,OPTIMAL,40.35,37.15,3.20,1.086137281292059219380888291,false,40.3500,37.1500,40.75,37.55,3.20,0.0,0.0,0.002894,0.005976
EXP-06C,test_human_phases,0.950,exp06c_test_human_phases_u950_v3,e8a53446a8b57a196e5247e86b42a868bf27fbbb0caf52a03a708aae0a4c6a12,exp06c_test_human_phases_u950_v4,dacdc043f1bb941b4de13cb2c4c9ecca8c15dab6d108c2722ccc64ff7c204c73,OPTIMAL,OPTIMAL,40.35,37.20,3.15,1.084677419354838709677419355,false,40.3500,37.20,40.75,37.60,3.15,0.0,0.0,0.002711,0.005294
