experiment_id,scenario_id,schedule_kind,record_type,task_id,phase_id,agent,resource,start,end,duration,request_time,waiting_before
EXP-05,exp05_p02_m03_ro050_lh05,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p02_m03_ro050_lh05,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p02_m03_ro050_lh05,baseline,wait,t04_part_03,specification,2,human_queue,29.050,30.00,0.950,29.050,0.950
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t03,human_1,2,human,19.40000,21.65000,2.25000,19.40000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t03,agent_1,2,agent,21.65000,35.15000,13.50000,,0
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t03,human_2,2,human,35.15000,37.40000,2.25000,35.15000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_part_01,specification,2,human,12.00000,13.20000,1.20000,12.00000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_part_01,implementation,2,agent,13.20000,19.40000,6.20000,,0
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_part_02,specification,1,human,21.65000,22.85000,1.20000,21.65000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_part_02,implementation,1,agent,22.85000,29.05000,6.20000,,0
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_part_03,specification,1,human,13.20000,14.40000,1.20000,13.20000,0.00000
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_part_03,implementation,1,agent,14.40000,20.60000,6.20000,,0
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_join,integration,1,agent,29.05000,29.65000,0.60000,,0
EXP-05,exp05_p02_m03_ro050_lh05,exact,phase,t04_join,acceptance,1,human,29.65000,33.25000,3.60000,29.65000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_part_01,specification,2,human,14.25,15.25,1.00,12.00,2.25
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_part_01,implementation,2,agent,15.25,22.05,6.80,,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_part_02,specification,2,human,22.05,23.05,1.00,22.05,0.00
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_part_02,implementation,2,agent,23.05,29.85,6.80,,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_part_03,specification,2,human,30.00,31.00,1.00,29.85,0.15
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_part_03,implementation,2,agent,31.00,37.80,6.80,,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_join,integration,1,agent,37.80,40.20,2.40,,0
EXP-05,exp05_p02_m03_ro100_lh00,baseline,phase,t04_join,acceptance,1,human,40.20,43.20,3.00,40.20,0.00
EXP-05,exp05_p02_m03_ro100_lh00,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p02_m03_ro100_lh00,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p02_m03_ro100_lh00,baseline,wait,t04_part_03,specification,2,human_queue,29.85,30.00,0.15,29.85,0.15
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t03,human_1,2,human,19.80000,22.05000,2.25000,19.80000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t03,agent_1,2,agent,22.05000,35.55000,13.50000,,0
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t03,human_2,2,human,35.55000,37.80000,2.25000,35.55000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_part_01,specification,2,human,12.00000,13.00000,1.00000,12.00000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_part_01,implementation,2,agent,13.00000,19.80000,6.80000,,0
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_part_02,specification,1,human,22.05000,23.05000,1.00000,22.05000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_part_02,implementation,1,agent,23.05000,29.85000,6.80000,,0
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_part_03,specification,1,human,13.00000,14.00000,1.00000,13.00000,0.00000
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_part_03,implementation,1,agent,14.00000,20.80000,6.80000,,0
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_join,integration,1,agent,29.85000,32.25000,2.40000,,0
EXP-05,exp05_p02_m03_ro100_lh00,exact,phase,t04_join,acceptance,1,human,32.25000,35.25000,3.00000,32.25000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_part_01,specification,2,human,14.25,15.650,1.400,12.00,2.25
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_part_01,implementation,2,agent,15.650,22.050,6.400,,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_part_02,specification,2,human,22.050,23.450,1.400,22.050,0.000
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_part_02,implementation,2,agent,23.450,29.850,6.400,,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_part_03,specification,2,human,30.00,31.400,1.400,29.850,0.150
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_part_03,implementation,2,agent,31.400,37.800,6.400,,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_join,integration,1,agent,37.800,39.000,1.200,,0
EXP-05,exp05_p02_m03_ro100_lh05,baseline,phase,t04_join,acceptance,1,human,39.000,43.200,4.200,39.000,0.000
EXP-05,exp05_p02_m03_ro100_lh05,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p02_m03_ro100_lh05,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p02_m03_ro100_lh05,baseline,wait,t04_part_03,specification,2,human_queue,29.850,30.00,0.150,29.850,0.150
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t03,human_1,2,human,19.80000,22.05000,2.25000,19.80000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t03,agent_1,2,agent,22.05000,35.55000,13.50000,,0
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t03,human_2,2,human,35.55000,37.80000,2.25000,35.55000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_part_01,specification,2,human,12.00000,13.40000,1.40000,12.00000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_part_01,implementation,2,agent,13.40000,19.80000,6.40000,,0
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_part_02,specification,1,human,22.05000,23.45000,1.40000,22.05000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_part_02,implementation,1,agent,23.45000,29.85000,6.40000,,0
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_part_03,specification,1,human,13.40000,14.80000,1.40000,13.40000,0.00000
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_part_03,implementation,1,agent,14.80000,21.20000,6.40000,,0
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_join,integration,1,agent,29.85000,31.05000,1.20000,,0
EXP-05,exp05_p02_m03_ro100_lh05,exact,phase,t04_join,acceptance,1,human,31.05000,35.25000,4.20000,31.05000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_01,specification,2,human,14.25,15.00,0.75,12.00,2.25
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_01,implementation,2,agent,15.00,19.50,4.50,,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_02,specification,2,human,19.50,20.25,0.75,19.50,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_02,implementation,2,agent,20.25,24.75,4.50,,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_03,specification,2,human,24.75,25.50,0.75,24.75,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_03,implementation,2,agent,25.50,30.00,4.50,,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_04,specification,1,human,30.00,30.75,0.75,30.00,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_part_04,implementation,1,agent,30.75,35.25,4.50,,0
EXP-05,exp05_p02_m04_ro000_lh00,baseline,phase,t04_join,acceptance,1,human,35.25,38.25,3.00,35.25,0.00
EXP-05,exp05_p02_m04_ro000_lh00,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p02_m04_ro000_lh00,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t03,human_1,2,human,17.25000,19.50000,2.25000,17.25000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t03,agent_1,2,agent,19.50000,33.00000,13.50000,,0
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t03,human_2,2,human,33.00000,35.25000,2.25000,33.00000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_01,specification,1,human,24.75000,25.50000,0.75000,24.75000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_01,implementation,1,agent,25.50000,30.00000,4.50000,,0
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_02,specification,1,human,12.75000,13.50000,0.75000,12.75000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_02,implementation,1,agent,13.50000,18.00000,4.50000,,0
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_03,specification,1,human,19.50000,20.25000,0.75000,19.50000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_03,implementation,1,agent,20.25000,24.75000,4.50000,,0
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_04,specification,2,human,12.00000,12.75000,0.75000,12.00000,0.00000
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_part_04,implementation,2,agent,12.75000,17.25000,4.50000,,0
EXP-05,exp05_p02_m04_ro000_lh00,exact,phase,t04_join,acceptance,1,human,30.00000,33.00000,3.00000,30.00000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_01,specification,2,human,14.25,15.00,0.75,12.00,2.25
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_01,implementation,2,agent,15.00,19.95,4.95,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_02,specification,2,human,19.95,20.70,0.75,19.95,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_02,implementation,2,agent,20.70,25.65,4.95,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_03,specification,2,human,25.65,26.40,0.75,25.65,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_03,implementation,2,agent,26.40,31.35,4.95,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_04,specification,1,human,30.00,30.75,0.75,30.00,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_part_04,implementation,1,agent,30.75,35.70,4.95,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_join,integration,1,agent,35.70,37.50,1.80,,0
EXP-05,exp05_p02_m04_ro050_lh00,baseline,phase,t04_join,acceptance,1,human,37.50,40.50,3.00,37.50,0.00
EXP-05,exp05_p02_m04_ro050_lh00,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p02_m04_ro050_lh00,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t03,human_1,2,human,18.45000,20.70000,2.25000,18.45000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t03,agent_1,2,agent,20.70000,34.20000,13.50000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t03,human_2,2,human,34.20000,36.45000,2.25000,34.20000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_01,specification,1,human,12.00000,12.75000,0.75000,12.00000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_01,implementation,1,agent,12.75000,17.70000,4.95000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_02,specification,1,human,17.70000,18.45000,0.75000,17.70000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_02,implementation,1,agent,18.45000,23.40000,4.95000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_03,specification,1,human,23.40000,24.15000,0.75000,23.40000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_03,implementation,1,agent,24.15000,29.10000,4.95000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_04,specification,2,human,12.75000,13.50000,0.75000,12.75000,0.00000
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_part_04,implementation,2,agent,13.50000,18.45000,4.95000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_join,integration,1,agent,29.10000,30.90000,1.80000,,0
EXP-05,exp05_p02_m04_ro050_lh00,exact,phase,t04_join,acceptance,1,human,30.90000,33.90000,3.00000,30.90000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_01,specification,2,human,14.25,15.225,0.975,12.00,2.25
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_01,implementation,2,agent,15.225,19.950,4.725,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_02,specification,2,human,19.950,20.925,0.975,19.950,0.000
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_02,implementation,2,agent,20.925,25.650,4.725,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_03,specification,2,human,25.650,26.625,0.975,25.650,0.000
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_03,implementation,2,agent,26.625,31.350,4.725,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_04,specification,1,human,30.00,30.975,0.975,30.00,0.00
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_part_04,implementation,1,agent,30.975,35.700,4.725,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_join,integration,1,agent,35.700,36.600,0.900,,0
EXP-05,exp05_p02_m04_ro050_lh05,baseline,phase,t04_join,acceptance,1,human,36.600,40.500,3.900,36.600,0.000
EXP-05,exp05_p02_m04_ro050_lh05,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p02_m04_ro050_lh05,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t03,human_1,2,human,18.67500,20.92500,2.25000,18.67500,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t03,agent_1,2,agent,20.92500,34.42500,13.50000,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t03,human_2,2,human,34.42500,36.67500,2.25000,34.42500,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_01,specification,1,human,17.70000,18.67500,0.97500,17.70000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_01,implementation,1,agent,18.67500,23.40000,4.72500,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_02,specification,1,human,12.00000,12.97500,0.97500,12.00000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_02,implementation,1,agent,12.97500,17.70000,4.72500,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_03,specification,1,human,23.40000,24.37500,0.97500,23.40000,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_03,implementation,1,agent,24.37500,29.10000,4.72500,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_04,specification,2,human,12.97500,13.95000,0.97500,12.97500,0.00000
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_part_04,implementation,2,agent,13.95000,18.67500,4.72500,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_join,integration,1,agent,29.10000,30.00000,0.90000,,0
EXP-05,exp05_p02_m04_ro050_lh05,exact,phase,t04_join,acceptance,1,human,30.00000,33.90000,3.90000,30.00000,0.00000
EXP-05,exp05_p02_m04_ro100_lh00,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p02_m04_ro100_lh00,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p02_m04_ro100_lh00,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p02_m04_ro100_lh00,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p02_m04_ro100_lh00,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p02_m04_ro100_lh00,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p02_m04_ro100_lh00,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
