experiment_id,dag_id,cell_id,task_count,topology_family,weight_type,rho_l_bin,human_concentration_bin,observation_seed,claim,component,variant,phase_profile,P,C,gamma,selected_task_id,B4,active_branches,L4,W4,H,rho_l,rho_h_cp,policy_makespan,policy_queue,policy_blocked_any,policy_tightness_relative_gap
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C2,agent_cost,P=8,io,8,1.630,1,,658.14000,critical_path,658.14000,1223.67000,231.00,0.5378410846061438132829929638,0.1818181818181818181818181818,667.11000,75.56400,68.80800,0.013629318989880572522563588
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C2,human_cost,P=1,io,1,1,1.00,,840.0000,work,420.0000,840.0000,231.00,0.5,0.1818181818181818181818181818,840.0000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C2,human_cost,P=2,io,2,1,1.10,,431.5500,work,425.8800,863.1000,231.00,0.4934306569343065693430656934,0.2545454545454545454545454545,526.4700,64.3800,64.3800,0.219951338199513381995133820
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C2,human_cost,P=4,io,4,1,1.30,,437.8800,critical_path,437.8800,909.3000,231.00,0.4815572418343780930386011217,0.4311688311688311688311688312,495.2700,131.7900,116.1000,0.131063305015072622636338723
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C2,human_cost,P=8,io,8,1,1.70,,477.7200,critical_path,477.7200,1001.7000,231.00,0.4769092542677448337825696316,0.4311688311688311688311688312,554.0400,205.4700,175.6200,0.159758854559155990957045968
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C3,decomposition,"P=1,m=1",io,1,1,1,,840.00,work,420.00,840.00,231.00,0.5,0.1818181818181818181818181818,840.00,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C3,decomposition,"P=1,m=3,r_o=0",io,1,1,1,t27,840.0000,work,384.00,840.0000,231.0000,0.4571428571428571428571428571,0.3116883116883116883116883117,840.0000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C3,decomposition,"P=1,m=3,r_o=0.10",io,1,1,1,t27,852.000000,work,390.000000,852.000000,237.000000,0.4577464788732394366197183099,0.1856540084388185654008438819,852.000000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C3,decomposition,"P=4,m=1",io,4,1,1,,420.00,critical_path,420.00,840.00,231.00,0.5,0.1818181818181818181818181818,458.10,90.60,85.20,0.090714285714285714285714286
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C3,decomposition,"P=4,m=3,r_o=0",io,4,1,1,t27,384.00,critical_path,384.00,840.0000,231.0000,0.4571428571428571428571428571,0.3116883116883116883116883117,428.4000,100.5000,88.7000,0.115625
EXP-07,exp07_n32_mixed_lognormal_rhlow_s18,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,18,C3,decomposition,"P=4,m=3,r_o=0.10",io,4,1,1,t27,390.000000,critical_path,390.000000,852.000000,237.000000,0.4577464788732394366197183099,0.1856540084388185654008438819,434.100000,101.600000,91.400000,0.113076923076923076923076923
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C1,phase_profile,alternating_sync,alternating_sync,4,1,1,,468.00,critical_path,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,528.60,131.70,110.70,0.129487179487179487179487179
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C1,phase_profile,alternating_staggered,alternating_staggered,4,1,1,,468.00,critical_path,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,508.80,100.80,80.70,0.087179487179487179487179487
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,base,P=1,io,1,1,1,,1008.00,work,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,1008.00,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,base,P=2,io,2,1,1,,504.00,work,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,579.00,58.20,58.20,0.148809523809523809523809524
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,base,P=4,io,4,1,1,,468.00,critical_path,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,535.20,108.00,93.60,0.143589743589743589743589744
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,base,P=8,io,8,1,1,,468.00,critical_path,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,535.20,108.00,93.60,0.143589743589743589743589744
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,agent_cost,P=1,io,1,1.000,1,,1008.00000,work,468.00000,1008.00000,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,1008.00000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,agent_cost,P=2,io,2,1.060,1,,526.35600,work,493.27200,1052.71200,262.80,0.4685726010532795294439504822,0.1780821917808219178082191781,598.65600,55.24800,55.24800,0.137359505733761940587739097
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,agent_cost,P=4,io,4,1.210,1,,556.45200,critical_path,556.45200,1164.49200,262.80,0.4778495687389866139054626395,0.1780821917808219178082191781,573.55200,64.63200,56.23200,0.030730413404929805266222423
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,agent_cost,P=8,io,8,1.630,1,,733.35600,critical_path,733.35600,1477.47600,262.80,0.4963573012353500158378207159,0.1780821917808219178082191781,772.47600,100.86000,85.26000,0.053343805736913586307332319
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,human_cost,P=1,io,1,1,1.00,,1008.0000,work,468.0000,1008.0000,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,1008.0000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,human_cost,P=2,io,2,1,1.10,,517.1400,work,483.1200,1034.2800,262.80,0.4671075530804037591367908110,0.5753424657534246575342465753,602.7000,83.3400,83.3400,0.165448427891866805893955215
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,human_cost,P=4,io,4,1,1.30,,513.3600,critical_path,513.3600,1086.8400,262.80,0.4723418350447167936402782378,0.5753424657534246575342465753,587.8800,188.6400,153.7200,0.145161290322580645161290323
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C2,human_cost,P=8,io,8,1,1.70,,573.8400,critical_path,573.8400,1191.9600,262.80,0.4814255511929930534581697372,0.5753424657534246575342465753,637.0200,267.0000,236.1000,0.110100376411543287327478043
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C3,decomposition,"P=1,m=1",io,1,1,1,,1008.00,work,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,1008.00,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C3,decomposition,"P=1,m=3,r_o=0",io,1,1,1,t16,1008.0000,work,468.00,1008.0000,262.8000,0.4642857142857142857142857143,0.5753424657534246575342465753,1008.0000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C3,decomposition,"P=1,m=3,r_o=0.10",io,1,1,1,t16,1022.400000,work,468.00,1022.400000,270.000000,0.4577464788732394366197183099,0.56,1022.400000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C3,decomposition,"P=4,m=1",io,4,1,1,,468.00,critical_path,468.00,1008.00,262.80,0.4642857142857142857142857143,0.1780821917808219178082191781,535.20,108.00,93.60,0.143589743589743589743589744
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C3,decomposition,"P=4,m=3,r_o=0",io,4,1,1,t16,468.00,critical_path,468.00,1008.0000,262.8000,0.4642857142857142857142857143,0.5753424657534246575342465753,504.6000,108.0000,92.4000,0.078205128205128205128205128
EXP-07,exp07_n32_mixed_lognormal_rhlow_s19,n32_mixed_lognormal_rhlow,32,mixed,lognormal,medium,low,19,C3,decomposition,"P=4,m=3,r_o=0.10",io,4,1,1,t16,468.00,critical_path,468.00,1022.400000,270.000000,0.4577464788732394366197183099,0.56,510.600000,124.800000,105.600000,0.091025641025641025641025641
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C1,phase_profile,alternating_sync,alternating_sync,4,1,1,,504.00,critical_path,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,527.95,57.45,47.40,0.047519841269841269841269841
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C1,phase_profile,alternating_staggered,alternating_staggered,4,1,1,,504.00,critical_path,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,532.05,68.00,55.70,0.055654761904761904761904762
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,base,P=1,io,1,1,1,,996.00,work,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,996.00,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,base,P=2,io,2,1,1,,504.00,critical_path,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,592.80,40.20,40.20,0.176190476190476190476190476
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,base,P=4,io,4,1,1,,504.00,critical_path,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,546.60,103.20,78.60,0.084523809523809523809523810
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,base,P=8,io,8,1,1,,504.00,critical_path,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,546.60,103.20,78.60,0.084523809523809523809523810
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,agent_cost,P=1,io,1,1.000,1,,996.00000,work,504.00000,996.00000,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,996.00000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,agent_cost,P=2,io,2,1.060,1,,528.19200,critical_path,528.19200,1042.33200,223.80,0.5067406546090880832594605174,0.4504021447721179624664879357,616.36800,57.76800,57.76800,0.166939294801890221737549982
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,agent_cost,P=4,io,4,1.210,1,,588.67200,critical_path,588.67200,1158.16200,223.80,0.5082812249063602501204494708,0.4504021447721179624664879357,631.54200,116.15400,91.25400,0.072824934768427919112850620
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,agent_cost,P=8,io,8,1.630,1,,758.01600,critical_path,758.01600,1482.48600,223.80,0.5113141034721407149882022495,0.4504021447721179624664879357,800.16000,116.49000,91.59000,0.055597771023302938196555218
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,human_cost,P=1,io,1,1,1.00,,996.0000,work,504.0000,996.0000,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,996.0000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,human_cost,P=2,io,2,1,1.10,,514.9800,critical_path,514.9800,1018.3800,223.80,0.5056855005007953808990750015,0.4906166219839142091152815013,617.3400,61.5600,61.5600,0.198765000582546895025049516
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,human_cost,P=4,io,4,1,1.30,,536.9400,critical_path,536.9400,1063.1400,223.80,0.5050510751171059314859755065,0.4906166219839142091152815013,592.8900,131.5800,102.7200,0.104201586769471449323946810
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C2,human_cost,P=8,io,8,1,1.70,,580.8600,critical_path,580.8600,1152.6600,223.80,0.5039300400812034771745354224,0.4906166219839142091152815013,658.2600,185.2500,142.1400,0.133250697242020452432599938
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C3,decomposition,"P=1,m=1",io,1,1,1,,996.00,work,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,996.00,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C3,decomposition,"P=1,m=3,r_o=0",io,1,1,1,t29,996.0000,work,460.8000,996.0000,223.8000,0.4626506024096385542168674699,0.4289544235924932975871313673,996.0000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C3,decomposition,"P=1,m=3,r_o=0.10",io,1,1,1,t29,1010.400000,work,470.400000,1010.400000,231.000000,0.4655581947743467933491686461,0.4363636363636363636363636364,1010.400000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C3,decomposition,"P=4,m=1",io,4,1,1,,504.00,critical_path,504.00,996.00,223.80,0.5060240963855421686746987952,0.4504021447721179624664879357,546.60,103.20,78.60,0.084523809523809523809523810
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C3,decomposition,"P=4,m=3,r_o=0",io,4,1,1,t29,460.8000,critical_path,460.8000,996.0000,223.8000,0.4626506024096385542168674699,0.4289544235924932975871313673,508.2000,110.4000,83.4000,0.102864583333333333333333333
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s00,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,0,C3,decomposition,"P=4,m=3,r_o=0.10",io,4,1,1,t29,470.400000,critical_path,470.400000,1010.400000,231.000000,0.4655581947743467933491686461,0.4363636363636363636363636364,520.200000,114.000000,85.800000,0.105867346938775510204081633
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C1,phase_profile,alternating_sync,alternating_sync,4,1,1,,545.40,human,540.00,972.00,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,653.60,366.10,297.40,0.198386505317198386505317198
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C1,phase_profile,alternating_staggered,alternating_staggered,4,1,1,,545.40,human,540.00,972.00,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,664.20,398.65,311.75,0.217821782178217821782178218
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,base,P=1,io,1,1,1,,972.00,work,540.00,972.00,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,972.00,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,base,P=2,io,2,1,1,,545.40,human,540.00,972.00,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,685.20,218.40,218.40,0.256325632563256325632563256
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,base,P=4,io,4,1,1,,545.40,human,540.00,972.00,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,643.20,347.70,283.20,0.179317931793179317931793179
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,base,P=8,io,8,1,1,,545.40,human,540.00,972.00,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,643.20,347.70,283.20,0.179317931793179317931793179
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,agent_cost,P=1,io,1,1.000,1,,972.00000,work,540.00000,972.00000,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,972.00000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,agent_cost,P=2,io,2,1.060,1,,557.82000,critical_path,557.82000,997.59600,545.40,0.5591642308108693298690050882,0.4455445544554455445544554455,697.21200,210.70800,210.70800,0.249887060342045821232655695
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,agent_cost,P=4,io,4,1.210,1,,602.37000,critical_path,602.37000,1061.58600,545.40,0.5674245892466554758634722010,0.4455445544554455445544554455,673.34400,301.55400,243.20400,0.117824592858210070222620648
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,agent_cost,P=8,io,8,1.630,1,,727.11000,critical_path,727.11000,1240.75800,545.40,0.5860208034121077599338468904,0.4455445544554455445544554455,765.49200,222.89400,187.87200,0.052787061104922226348145398
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,human_cost,P=1,io,1,1,1.00,,972.0000,work,540.0000,972.0000,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,972.0000,0,0,0
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,human_cost,P=2,io,2,1,1.10,,599.9400,human,564.3000,1026.5400,545.40,0.5497106785902156759600210416,0.4455445544554455445544554455,733.6500,252.9600,252.9600,0.222872287228722872287228723
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,human_cost,P=4,io,4,1,1.30,,709.0200,human,612.9000,1135.6200,545.40,0.5397051830718021873514027580,0.4455445544554455445544554455,813.0600,580.5600,459.7500,0.146737750698146737750698147
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C2,human_cost,P=8,io,8,1,1.70,,927.1800,human,710.1000,1353.7800,545.40,0.5245313123254886318308735540,0.4455445544554455445544554455,1015.8000,820.4400,626.1000,0.095580146249919109558014625
EXP-07,exp07_n32_mixed_lognormal_rhmedium_s01,n32_mixed_lognormal_rhmedium,32,mixed,lognormal,medium,medium,1,C3,decomposition,"P=1,m=1",io,1,1,1,,972.00,work,540.00,972.00,545.40,0.5555555555555555555555555556,0.4455445544554455445544554455,972.00,0,0,0
